Balkanabat,Balkanabat,39.5124,54.3649,Turkmenistan,Balkan,110827
Celeken,Celeken,39.4362,53.1226,Turkmenistan,Balkan,1206
Atamyrat,Atamyrat,37.8248,65.1997,Turkmenistan,Lebap,33242
Mary,Mary,37.6,61.8333,Turkmenistan,Mary,178708
Türkmenabat,Turkmenabat,39.11,63.58,Turkmenistan,Lebap,234817
Tejen,Tejen,37.3786,60.496,Turkmenistan,Ahal,67294
Kaka,Kaka,37.3503,59.6,Turkmenistan,Ahal,38381
Gyzlarbat,Gyzlarbat,38.9755,56.2778,Turkmenistan,Balkan,48458
Buzmeyin,Buzmeyin,38.0517,58.21,Turkmenistan,Ahal,40813
Ashgabat,Ashgabat,37.95,58.3833,Turkmenistan,,727700
Änew,Anew,37.8875,58.516,Turkmenistan,Ahal,
Dehibat,Dehibat,32.017,10.7,Tunisia,Tataouine,3525
Zarzis,Zarzis,33.5104,11.1,Tunisia,Médenine,159161
Gabès,Gabes,33.9004,10.1,Tunisia,Gabès,219517
Gafsa,Gafsa,34.4204,8.78,Tunisia,Gafsa,126803
Qasserine,Qasserine,35.1804,8.83,Tunisia,Kasserine,81987
Sdid Bouzid,Sdid Bouzid,35.0167,9.5,Tunisia,Sidi Bouzid,42098
Sfax,Sfax,34.75,10.72,Tunisia,Sfax,453050
Mahdia,Mahdia,35.4839,11.0409,Tunisia,Mahdia,45977
Monastir,Monastir,35.7307,10.7673,Tunisia,Monastir,71546
Sousse,Sousse,35.83,10.625,Tunisia,Sousse,327004
Qairouan,Qairouan,35.6804,10.1,Tunisia,Kairouan,144522
El Kef,El Kef,36.1826,8.7148,Tunisia,Kef,47979
Jendouba,Jendouba,36.5,8.75,Tunisia,Jendouba,51408
Béja,Beja,36.7304,9.19,Tunisia,Béja,59567
Bizerte,Bizerte,37.2904,9.855,Tunisia,Bizerte,139843
L'Ariana,L'Ariana,36.8667,10.2,Tunisia,Tunis,97687
Ben Arous,Ben Arous,36.7531,10.2189,Tunisia,Tunis,
Zaghouan,Zaghouan,36.4,10.147,Tunisia,Zaghouan,16911
Siliana,Siliana,36.0833,9.3833,Tunisia,Siliana,26960
Nabeul,Nabeul,36.4603,10.73,Tunisia,Nabeul,115149
Manouba,Manouba,36.808,10.0972,Tunisia,Tunis,
Kebili,Kebili,33.69,8.971,Tunisia,Kébili,19875
Tataouine,Tataouine,33,10.4667,Tunisia,Tataouine,62577
Medenine,Medenine,33.4,10.4167,Tunisia,Médenine,61705
Tozeur,Tozeur,33.9304,8.13,Tunisia,Tozeur,39504
Tunis,Tunis,36.8028,10.1797,Tunisia,Tunis,2412500
Ben Gardane,Ben Gardane,33.1404,11.22,Tunisia,Médenine,19843
Neiafu,Neiafu,-18.6496,-173.9833,Tonga,Vava‘u,7391
Nukualofa,Nukualofa,-21.1385,-175.2206,Tonga,Tongatapu,42620
Isparta,Isparta,37.77,30.53,Turkey,Isparta,172334
Sivas,Sivas,39.7454,37.035,Turkey,Sivas,264022
Kilis,Kilis,36.7204,37.12,Turkey,Kilis,82301
Edirne,Edirne,41.6704,26.57,Turkey,Edirne,126470
Bingöl,Bingol,38.885,40.498,Turkey,Bingöl,80568
Corum,Corum,40.52,34.95,Turkey,Çorum,183418
Iğdır,Igdir,39.9237,44.045,Turkey,Iğdır,
Batman,Batman,37.8904,41.14,Turkey,Batman,302074
Rize,Rize,41.0208,40.5219,Turkey,Rize,279450
Ardahan,Ardahan,41.1087,42.7022,Turkey,Ardahan,
Adıyaman,Adiyaman,37.7704,38.2799,Turkey,Adıyaman,223744
Bitlis,Bitlis,38.394,42.123,Turkey,Bitlis,62811
Trabzon,Trabzon,40.98,39.72,Turkey,Trabzon,764714
Mardin,Mardin,37.3115,40.7427,Turkey,Mardin,71373
Gaziantep,Gaziantep,37.075,37.385,Turkey,Gaziantep,1044000
Sinop,Sinop,42.023,35.153,Turkey,Sinop,34834
Manisa,Manisa,38.6304,27.44,Turkey,Manisa,243971
Aydın,Aydin,37.85,27.85,Turkey,Aydın,198857
Giresun,Giresun,40.913,38.39,Turkey,Giresun,98864
İskenderun,Iskenderun,36.5804,36.17,Turkey,Hatay,297943
Kahramanmaraş,Kahramanmaras,37.61,36.945,Turkey,Kahramanmaraş,376045
Adana,Adana,36.995,35.32,Turkey,Adana,1293000
Osmaniye,Osmaniye,37.0742,36.2478,Turkey,Osmaniye,
Kayseri,Kayseri,38.735,35.49,Turkey,Kayseri,592840
Samsun,Samsun,41.28,36.3437,Turkey,Samsun,609339
Yozgat,Yozgat,39.818,34.815,Turkey,Yozgat,87881
Bafra,Bafra,41.5682,35.9069,Turkey,Samsun,97452
Amasya,Amasya,40.6537,35.833,Turkey,Amasya,82896
Tokat,Tokat,40.306,36.563,Turkey,Tokat,129702
Niğde,Nigde,37.976,34.694,Turkey,Niğde,91039
Kırıkkale,Kirikkale,39.8504,33.53,Turkey,Kırıkkale,211138
Burdur,Burdur,37.7167,30.2833,Turkey,Burdur,66158
Kırşehir,Kirsehir,39.142,34.171,Turkey,Kırşehir,94336
Karabük,Karabuk,41.2,32.6,Turkey,Karabük,128564
Karaman,Karaman,37.1815,33.215,Turkey,Karaman,120399
Nevşehir,Nevsehir,38.624,34.724,Turkey,Nevşehir,75527
Aksaray,Aksaray,38.3725,34.0254,Turkey,Aksaray,
Polatlı,Polatli,39.5842,32.1472,Turkey,Ankara,93262
Afyon,Afyon,38.7504,30.55,Turkey,Afyonkarahisar,156992
Kastamonu,Kastamonu,41.389,33.783,Turkey,Kastamonu,70402
Bolu,Bolu,40.7363,31.6061,Turkey,Bolu,96629
Antalya,Antalya,36.89,30.7,Turkey,Antalya,783000
Konya,Konya,37.875,32.475,Turkey,Konya,919000
Çankırı,Cankiri,40.607,33.621,Turkey,Çankırı,71379
Ankara,Ankara,39.9272,32.8644,Turkey,Ankara,3716000
Balıkesir,Balikesir,39.6504,27.89,Turkey,Balıkesir,261516
Bartın,Bartin,41.6358,32.3375,Turkey,Bartın,
Düzce,Duzce,40.8389,31.1639,Turkey,Düzce,
Zonguldak,Zonguldak,41.4304,31.78,Turkey,Zonguldak,156918
Eskişehir,Eskisehir,39.795,30.53,Turkey,Eskişehir,514869
Adapazarı,Adapazari,40.8,30.415,Turkey,Sakarya,260109
İzmit,Izmit,40.776,29.9306,Turkey,Kocaeli,466504
Yalova,Yalova,40.655,29.2769,Turkey,Yalova,
Bilecik,Bilecik,40.15,29.983,Turkey,Bilecik,40285
Istanbul,Istanbul,41.105,29.01,Turkey,İstanbul,10061000
Denizli,Denizli,37.7704,29.08,Turkey,Denizli,372344
Muğla,Mugla,37.2164,28.3639,Turkey,Muğla,48183
Tekirdağ,Tekirdag,40.9909,27.51,Turkey,Tekirdağ,122287
Kütahya,Kutahya,39.42,29.93,Turkey,Kütahya,185008
Kırklareli,Kirklareli,41.743,27.226,Turkey,Kırklareli,58223
Uşak,Usak,38.6804,29.42,Turkey,Uşak,152862
Söke,Soke,37.7512,27.4103,Turkey,Aydın,77341
Hatay,Hatay,36.2304,36.12,Turkey,Hatay,305564
Malatya,Malatya,38.3704,38.3,Turkey,Malatya,461574
Elâzığ,Elazig,38.68,39.23,Turkey,Elazığ,271492
Artvin,Artvin,41.183,41.818,Turkey,Artvin,32272
Şırnak,Sirnak,37.5139,42.4543,Turkey,Şırnak,
Hakkâri,Hakkari,37.5744,43.7408,Turkey,Hakkâri,77699
Samandagi,Samandagi,36.1171,35.9333,Turkey,Hatay,93638
Gümüşhane,Gumushane,40.464,39.484,Turkey,Gümüşhane,32250
Tunceli,Tunceli,39.1167,39.5333,Turkey,Tunceli,29062
Bayburt,Bayburt,40.2563,40.2229,Turkey,Bayburt,
Erzincan,Erzincan,39.7526,39.4928,Turkey,Erzincan,129407
Ağrı,Agri,39.7198,43.0513,Turkey,Ağrı,87854
Muş,Mus,38.749,41.4969,Turkey,Muş,82536
İzmir,Izmir,38.4361,27.1518,Turkey,İzmir,2587000
Van,Van,38.4954,43.4,Turkey,Van,371713
Kars,Kars,40.6085,43.0975,Turkey,Kars,77486
Diyarbakır,Diyarbakir,37.9204,40.23,Turkey,Diyarbakır,644763
Erzurum,Erzurum,39.9204,41.29,Turkey,Erzurum,420691
Lüleburgaz,Luleburgaz,41.4067,27.3552,Turkey,Kırklareli,90899
Bursa,Bursa,40.2,29.07,Turkey,Bursa,1492000
Çanakkale,Canakkale,40.1459,26.4064,Turkey,Çanakkale,87791
Mersin,Mersin,36.8004,34.6128,Turkey,Mersin,
Tarsus,Tarsus,36.9204,34.88,Turkey,Mersin,894318
Tatvan,Tatvan,38.5066,42.2816,Turkey,Bitlis,73222
Nusaybin,Nusaybin,37.075,41.2184,Turkey,Mardin,152668
Ordu,Ordu,41.0004,37.8699,Turkey,Ordu,155117
Siirt,Siirt,37.944,41.933,Turkey,Siirt,114034
Ereğli,Eregli,37.5063,34.0517,Turkey,Konya,92117
Şanlıurfa,Sanliurfa,37.17,38.795,Turkey,Şanlıurfa,449549
Port-of-Spain,Port-of-Spain,10.652,-61.517,Trinidad And Tobago,Port of Spain,294934
Arima,Arima,10.6374,-61.2823,Trinidad And Tobago,Arima,
Aranguez,Aranguez,10.6472,-61.4461,Trinidad And Tobago,San Juan/Laventille,
Chaguanas,Chaguanas,10.5167,-61.4167,Trinidad And Tobago,Chaguanas,
Couva,Couva,10.4232,-61.4618,Trinidad And Tobago,Couva/Tabaquite/Talparo,
Debe,Debe,10.2085,-61.4527,Trinidad And Tobago,Penal/Debe,
Diego Martin,Diego Martin,10.7208,-61.5662,Trinidad And Tobago,Diego Martin,
Point Fortin,Point Fortin,10.1741,-61.6841,Trinidad And Tobago,Point Fortin,
Princes Town,Princes Town,10.2718,-61.371,Trinidad And Tobago,Princes Town,
Rio Claro,Rio Claro,10.3059,-61.1756,Trinidad And Tobago,Mayaro/Rio Claro,
San Fernando,San Fernando,10.2805,-61.4594,Trinidad And Tobago,San Fernando,166039
Sangre Grande,Sangre Grande,10.5871,-61.1322,Trinidad And Tobago,Sangre Grande,
Scarborough,Scarborough,11.1811,-60.7333,Trinidad And Tobago,Tobago,
Siparia,Siparia,10.1453,-61.5074,Trinidad And Tobago,Siparia,
Tunapuna,Tunapuna,10.6524,-61.3888,Trinidad And Tobago,Tunapuna/Piarco,
Funafuti,Funafuti,-8.5167,179.2166,Tuvalu,Funafuti,4749
Taipei,Taipei,25.0358,121.5683,Taiwan,Taipei,6900273
Nangan,Nangan,26.1504,119.9328,Taiwan,Lienchiang,
Magong,Magong,23.5667,119.5833,Taiwan,Penghu,56435
Pingtung,Pingtung,22.6817,120.4817,Taiwan,Pingtung,503530
Bade,Bade,24.9575,121.2989,Taiwan,Taoyuan,172065
Hualien,Hualien,23.9837,121.6,Taiwan,Hualien,350468
Miaoli,Miaoli,24.57,120.82,Taiwan,Miaoli,150000
Zhubei,Zhubei,24.8333,121.0119,Taiwan,Hsinchu,200000
Yangmei,Yangmei,24.9167,121.15,Taiwan,Taoyuan,175000
Taitung,Taitung,22.7554,121.14,Taiwan,Taitung,175000
Taoyuan,Taoyuan,24.9889,121.3111,Taiwan,Taoyuan,500000
Pingzhen,Pingzhen,24.9439,121.2161,Taiwan,Taoyuan,201632
Zhongli,Zhongli,24.965,121.2168,Taiwan,Taoyuan,1632616
Taibao,Taibao,23.45,120.3333,Taiwan,Chiayi,35000
Yilan,Yilan,24.75,121.75,Taiwan,Yilan,150000
Changhua,Changhua,24.0734,120.5134,Taiwan,Changhua,750000
Nantou,Nantou,23.9167,120.6833,Taiwan,Nantou,165000
Douliou,Douliou,23.7075,120.5439,Taiwan,Yunlin,106653
Puzi,Puzi,23.4611,120.2419,Taiwan,Chiayi,50000
Hsinchu,Hsinchu,24.8168,120.9767,Taiwan,Hsinchu,750000
Chiayi,Chiayi,23.4755,120.4351,Taiwan,Chiayi,500000
Banqiao,Banqiao,25.0143,121.4672,Taiwan,New Taipei,
Taichung,Taichung,24.1521,120.6817,Taiwan,Taichung,2629323
Keelung,Keelung,25.1333,121.7333,Taiwan,Keelung,500000
Tainan,Tainan,23,120.2,Taiwan,Tainan,1876312
Kaohsiung,Kaohsiung,22.6333,120.2666,Taiwan,Kaohsiung,2769072
Jincheng,Jincheng,24.4341,118.3171,Taiwan,Kinmen,
Sumbawanga,Sumbawanga,-7.9596,31.62,Tanzania,Rukwa,89161
Mtwara,Mtwara,-10.2696,40.19,Tanzania,Mtwara,96602
Koani,Koani,-6.1333,39.2833,Tanzania,Zanzibar Central/South,
Mbeya,Mbeya,-8.89,33.43,Tanzania,Mbeya,291649
Zanzibar,Zanzibar,-6.16,39.2,Tanzania,Zanzibar Urban/West,403658
Uvinza,Uvinza,-5.1196,30.39,Tanzania,Kigoma,80350
Musoma,Musoma,-1.4896,33.8,Tanzania,Mara,133156
Tanga,Tanga,-5.07,39.09,Tanzania,Tanga,224876
Kigoma,Kigoma,-4.8796,29.61,Tanzania,Kigoma,164268
Kakonko,Kakonko,-3.2796,30.96,Tanzania,Kigoma,24688
Moshi,Moshi,-3.3396,37.34,Tanzania,Kilimanjaro,721018
Arusha,Arusha,-3.36,36.67,Tanzania,Arusha,341136
Lindi,Lindi,-10,39.7,Tanzania,Lindi,41912
Kilindoni,Kilindoni,-7.9163,39.65,Tanzania,Coast,12409
Kibiti,Kibiti,-7.7296,38.95,Tanzania,Coast,30163
Mikumi,Mikumi,-7.3996,36.98,Tanzania,Morogoro,16780
Chake Chake,Chake Chake,-5.2395,39.77,Tanzania,Pemba South,49959
Kasulu,Kasulu,-4.5796,30.1,Tanzania,Kigoma,37349
Biharamulo,Biharamulo,-2.6296,31.31,Tanzania,Kagera,34038
Bukoba,Bukoba,-1.3196,31.8,Tanzania,Kagera,100504
Iringa,Iringa,-7.7696,35.69,Tanzania,Iringa,111820
Songea,Songea,-10.68,35.65,Tanzania,Ruvuma,126449
Ngara,Ngara,-2.4695,30.65,Tanzania,Kagera,16890
Mwanza,Mwanza,-2.52,32.93,Tanzania,Mwanza,493944
Wete,Wete,-5.0635,39.7258,Tanzania,Pemba North,26450
Babati,Babati,-4.2195,35.75,Tanzania,Manyara,34291
Singida,Singida,-4.8196,34.74,Tanzania,Singida,62432
Morogoro,Morogoro,-6.82,37.66,Tanzania,Morogoro,250902
Tabora,Tabora,-5.02,32.8,Tanzania,Tabora,146495
Dodoma,Dodoma,-6.1833,35.75,Tanzania,,218269
Dar es Salaam,Dar es Salaam,-6.8,39.2683,Tanzania,,2930000
Ifakara,Ifakara,-8.1296,36.68,Tanzania,Morogoro,49528
Tunduma,Tunduma,-9.2846,32.7749,Tanzania,Mbeya,36556
Tunduru,Tunduru,-11.0896,37.37,Tanzania,Ruvuma,600
Itigi,Itigi,-5.6996,34.48,Tanzania,Singida,19711
Masasi,Masasi,-10.7296,38.7999,Tanzania,Mtwara,36032
Kipili,Kipili,-7.4329,30.6,Tanzania,Rukwa,1533
Tukuyu,Tukuyu,-9.2496,33.64,Tanzania,Mbeya,127570
Manyoni,Manyoni,-5.7796,34.9,Tanzania,Singida,310
Mbamba Bay,Mbamba Bay,-11.2829,34.7666,Tanzania,Ruvuma,8997
Nzega,Nzega,-4.2096,33.18,Tanzania,Tabora,26584
Ngorongoro,Ngorongoro,-3.2496,35.52,Tanzania,Arusha,10836
Kanyato,Kanyato,-4.4565,30.2614,Tanzania,Kigoma,232
Kilosa,Kilosa,-6.8396,36.99,Tanzania,Morogoro,91889
Same,Same,-4.0696,37.72,Tanzania,Kilimanjaro,17455
Sikonge,Sikonge,-5.6295,32.77,Tanzania,Tabora,27113
Korogwe,Korogwe,-5.0896,38.54,Tanzania,Tanga,50000
Bagamoyo,Bagamoyo,-6.4396,38.89,Tanzania,Coast,82426
Kibaha,Kibaha,-6.7667,38.9167,Tanzania,Coast,23651
Mpwapwa,Mpwapwa,-6.3496,36.48,Tanzania,Dodoma,19806
Oldeani,Oldeani,-3.3496,35.55,Tanzania,Arusha,8000
Karema,Karema,-6.8162,30.4333,Tanzania,Katavi,16385
Nyahanga,Nyahanga,-2.3829,33.55,Tanzania,Simiyu,16092
Mbulu,Mbulu,-3.8496,35.53,Tanzania,Manyara,13430
Kahama,Kahama,-3.8196,32.58,Tanzania,Shinyanga,36014
Shinyanga,Shinyanga,-3.6596,33.42,Tanzania,Shinyanga,107362
Vwawa,Vwawa,-9.1081,32.9347,Tanzania,,
Bariadi,Bariadi,-2.8069,33.9878,Tanzania,Simiyu,
Geita,Geita,-2.8662,32.1666,Tanzania,Geita,1536
Mahonda,Mahonda,-5.9897,39.2519,Tanzania,Zanzibar North,
Mkokotoni,Mkokotoni,-5.879,39.26,Tanzania,Zanzibar North,2572
Mpanda,Mpanda,-6.3596,31.05,Tanzania,Katavi,73338
Njombe,Njombe,-9.3296,34.77,Tanzania,Njombe,46724
Uzhgorod,Uzhgorod,48.63,22.25,Ukraine,Zakarpats’ka Oblast’,150832
Kiev,Kiev,50.4334,30.5166,Ukraine,"Kyyiv, Misto",2709000
Ivano-Frankivsk,Ivano-Frankivsk,48.9348,24.7094,Ukraine,Ivano-Frankivs’ka Oblast’,241239
Kherson,Kherson,46.6325,32.6007,Ukraine,Khersons’ka Oblast’,320477
Donetsk,Donetsk,48,37.83,Ukraine,Donets’ka Oblast’,988000
Khmelnytskyy,Khmelnytskyy,49.4249,27.0015,Ukraine,Khmel’nyts’ka Oblast’,398346
Makiyivka,Makiyivka,48.0297,37.9746,Ukraine,Donets’ka Oblast’,376610
Mykolayiv,Mykolayiv,46.9677,31.9843,Ukraine,Mykolayivs’ka Oblast’,510840
Lvov,Lvov,49.835,24.03,Ukraine,L’vivs’ka Oblast’,803880
Odessa,Odessa,46.49,30.71,Ukraine,Odes’ka Oblast’,991000
Kharkiv,Kharkiv,50,36.25,Ukraine,Kharkivs’ka Oblast’,1461000
Zaporizhzhya,Zaporizhzhya,47.8573,35.1768,Ukraine,Zaporiz’ka Oblast’,788000
Luhansk,Luhansk,48.5698,39.3344,Ukraine,Luhans’ka Oblast’,452000
Sumy,Sumy,50.9243,34.7809,Ukraine,Sums’ka Oblast’,294456
Ternopil,Ternopil,49.536,25.5821,Ukraine,Ternopil’s’ka Oblast’,244768
Poltava,Poltava,49.574,34.5703,Ukraine,Poltavs’ka Oblast’,317847
Vinnytsya,Vinnytsya,49.2254,28.4816,Ukraine,Vinnyts’ka Oblast’,352115
Simferopol’,Simferopol',44.9572,34.1108,Ukraine,"Krym, Avtonomna Respublika",
Lutsk,Lutsk,50.7472,25.3334,Ukraine,Volyns’ka Oblast’,213661
Chernivtsi,Chernivtsi,48.3053,25.9216,Ukraine,Chernivets’ka Oblast’,298251
Cherkasy,Cherkasy,49.4347,32.0709,Ukraine,Cherkas’ka Oblast’,297568
Mariupol,Mariupol,47.0962,37.5562,Ukraine,Donets’ka Oblast’,481626
Chernobyl,Chernobyl,51.3894,30.0989,Ukraine,Kyyivs’ka Oblast’,0
Zhytomyr,Zhytomyr,50.2456,28.6622,Ukraine,Zhytomyrs’ka Oblast’,282192
Horlivka,Horlivka,48.2996,38.0547,Ukraine,Donets’ka Oblast’,396885
Kramatorsk,Kramatorsk,48.7194,37.5344,Ukraine,Donets’ka Oblast’,184105
Lysychansk,Lysychansk,48.9204,38.4274,Ukraine,Luhans’ka Oblast’,124421
Melitopol,Melitopol,46.8378,35.3775,Ukraine,Zaporiz’ka Oblast’,158000
Chernihiv,Chernihiv,51.5049,31.3015,Ukraine,Chernihivs’ka Oblast’,307684
Nizhyn,Nizhyn,51.0541,31.8903,Ukraine,Chernihivs’ka Oblast’,116288
Berdyansk,Berdyansk,46.7568,36.7868,Ukraine,Zaporiz’ka Oblast’,118284
Kovel,Kovel,51.2171,24.7166,Ukraine,Volyns’ka Oblast’,71301
Kupyansk,Kupyansk,49.7218,37.5981,Ukraine,Kharkivs’ka Oblast’,78870
Nikopol,Nikopol,47.5666,34.4062,Ukraine,Dnipropetrovs’ka Oblast’,130500
Rivne,Rivne,50.6166,26.2528,Ukraine,Rivnens’ka Oblast’,255106
Uman,Uman,48.7543,30.2109,Ukraine,Cherkas’ka Oblast’,87658
Drohobych,Drohobych,49.3444,23.4994,Ukraine,L’vivs’ka Oblast’,124269
Konotop,Konotop,51.2424,33.209,Ukraine,Sums’ka Oblast’,103547
Voznesensk,Voznesensk,47.5504,31.3333,Ukraine,Mykolayivs’ka Oblast’,43996
Korosten,Korosten,50.9504,28.65,Ukraine,Zhytomyrs’ka Oblast’,72984
Kamyanets-Podilskyy,Kamyanets-Podilskyy,48.6843,26.5809,Ukraine,Khmel’nyts’ka Oblast’,114658
Shostka,Shostka,51.8734,33.4797,Ukraine,Sums’ka Oblast’,96825
Kryvyy Rih,Kryvyy Rih,47.9283,33.345,Ukraine,Dnipropetrovs’ka Oblast’,652380
Izmayil,Izmayil,45.3503,28.8374,Ukraine,Odes’ka Oblast’,83194
Bila Tserkva,Bila Tserkva,49.7743,30.1309,Ukraine,Kyyivs’ka Oblast’,199163
Brovary,Brovary,50.4943,30.7809,Ukraine,Kyyivs’ka Oblast’,88506
Sevastopol’,Sevastopol',44.5883,33.5224,Ukraine,"Sevastopol’, Misto",
Kremenchuk,Kremenchuk,49.0835,33.4296,Ukraine,Poltavs’ka Oblast’,232742
Kirovohrad,Kirovohrad,48.5041,32.2603,Ukraine,Kirovohrads’ka Oblast’,249454
Dnipro,Dnipro,48.48,35,Ukraine,Dnipropetrovs’ka Oblast’,1050000
Illichivsk,Illichivsk,46.3,30.6666,Ukraine,Odes’ka Oblast’,54102
Rukungiri,Rukungiri,-0.8411,29.9419,Uganda,Rukungiri,
Kanungu,Kanungu,-0.9575,29.7897,Uganda,Kanungu,
Katwe,Katwe,-0.1296,29.92,Uganda,Kasese,1957
Kumi,Kumi,1.4608,33.9361,Uganda,Kumi,13000
Bugiri,Bugiri,0.5714,33.7417,Uganda,Bugiri,
Kasese,Kasese,0.2325,29.9883,Uganda,Kasese,67269
Kibale,Kibale,0.8,31.0667,Uganda,Kibaale,5200
Kiboga,Kiboga,0.9161,31.7742,Uganda,Kiboga,14512
Bushenyi,Bushenyi,-0.5853,30.2114,Uganda,Bushenyi,
Hoima,Hoima,1.4356,31.3436,Uganda,Hoima,
Kayunga,Kayunga,0.7025,32.8886,Uganda,Kayunga,21704
Jinja,Jinja,0.4404,33.1999,Uganda,Jinja,301619
Nakapiripirit,Nakapiripirit,1.9167,34.7833,Uganda,Nakapiripirit,
Kyenjojo,Kyenjojo,0.6328,30.6214,Uganda,Kyenjojo,
Kalangala,Kalangala,-0.3089,32.225,Uganda,Kalangala,5200
Mukono,Mukono,0.3533,32.7553,Uganda,Mukono,
Sembabule,Sembabule,-0.0772,31.4567,Uganda,Sembabule,
Kamwenge,Kamwenge,0.2111,30.4208,Uganda,Kamwenge,
Wakiso,Wakiso,0.4044,32.4594,Uganda,Wakiso,
Ntungamo,Ntungamo,-0.8794,30.2642,Uganda,Ntungamo,16400
Nakasongola,Nakasongola,1.3089,32.4564,Uganda,Nakasongola,6921
Kabale,Kabale,-1.2496,29.98,Uganda,Kabale,44600
Masindi,Masindi,1.6744,31.715,Uganda,Masindi,31486
Rakai,Rakai,-0.72,31.4839,Uganda,Rakai,
Isingiro,Isingiro,-0.8686,30.8302,Uganda,Isingiro,
Masindi-Port,Masindi-Port,1.7004,32.0699,Uganda,Kiryandongo,8319
Zombo,Zombo,2.5135,30.9091,Uganda,Zombo,
Pallisa,Pallisa,1.145,33.7094,Uganda,Pallisa,30745
Luwero,Luwero,0.8492,32.4731,Uganda,Luwero,
Kotido,Kotido,2.9806,34.1331,Uganda,Kotido,
Lira,Lira,2.2604,32.89,Uganda,Lira,135445
Mubende,Mubende,0.5904,31.37,Uganda,Mubende,18936
Buikwe,Buikwe,0.3375,33.0106,Uganda,Buikwe,
Lamwo,Lamwo,3.5297,32.8016,Uganda,Lamwo,
Agago,Agago,2.8338,33.3336,Uganda,Agago,
Napak,Napak,2.2514,34.2501,Uganda,Napak,
Luuka Town,Luuka Town,0.7008,33.3002,Uganda,Luuka,
Otuke,Otuke,2.5004,33.5007,Uganda,Otuke,
Alebtong,Alebtong,2.2447,33.2547,Uganda,Alebtong,
Amuria,Amuria,2.0036,33.6511,Uganda,Amuria,
Kole,Kole,2.4002,32.8003,Uganda,Kole,
Oyam,Oyam,2.235,32.385,Uganda,Oyam,
Abim,Abim,2.7017,33.6761,Uganda,Abim,
Kaabong,Kaabong,3.5204,34.12,Uganda,Kaabong,1137
Binyin,Binyin,1.4167,34.5333,Uganda,Kween,
Bulambuli,Bulambuli,1.1667,34.3833,Uganda,Bulambuli,
Bududa,Bududa,1.0112,34.3311,Uganda,Bududa,
Amudat,Amudat,1.95,34.95,Uganda,Amudat,
Bukwa,Bukwa,1.2592,34.7539,Uganda,Bukwa,
Kapchorwa,Kapchorwa,1.3965,34.4509,Uganda,Kapchorwa,
Masaka,Masaka,-0.3296,31.73,Uganda,Masaka,65373
Mbale,Mbale,1.0904,34.17,Uganda,Mbale,402368
Mbarara,Mbarara,-0.5996,30.65,Uganda,Mbarara,83700
Tororo,Tororo,0.7104,34.17,Uganda,Tororo,150000
Sironko,Sironko,1.25,34.3,Uganda,Sironko,14100
Rubirizi,Rubirizi,-0.2989,30.1336,Uganda,Rubirizi,
Mitoma,Mitoma,-0.6842,30.07,Uganda,Mitooma,
Ntoroko,Ntoroko,1.0411,30.4811,Uganda,Ntoroko,
Kanoni,Kanoni,0.1772,31.8811,Uganda,Gomba,
Kibingo,Kibingo,-0.626,30.4359,Uganda,Sheema,
Nakaseke,Nakaseke,0.7517,32.385,Uganda,Nakaseke,
Ibanda,Ibanda,-0.1539,30.5319,Uganda,Ibanda,
Namayingo,Namayingo,0.2398,33.8849,Uganda,Namayingo,
Kitamilo,Kitamilo,0.2222,33.2061,Uganda,Buvuma,
Kyegegwa,Kyegegwa,0.5022,31.0414,Uganda,Kyegegwa,
Lwengo,Lwengo,-0.4161,31.4081,Uganda,Lwengo,
Bukomansimbi,Bukomansimbi,-0.1578,31.6042,Uganda,Bukomansimbi,
Kalungu,Kalungu,-0.1667,31.7569,Uganda,Kalungu,
Kiruhura,Kiruhura,-0.2356,30.8725,Uganda,Kiruhura,
Lyantonde,Lyantonde,-0.4031,31.1572,Uganda,Lyantonde,
Buyende,Buyende,1.1517,33.155,Uganda,Buyende,
Ngora,Ngora,1.4314,33.7772,Uganda,Ngora,
Kibuku,Kibuku,1.0433,33.7975,Uganda,Kibuku,
Buhweju,Buhweju,-0.3503,30.3003,Uganda,Buhweju,
Bukedea,Bukedea,1.3169,34.0506,Uganda,Bukedea,
Kampala,Kampala,0.3167,32.5833,Uganda,Kampala,1420000
Nebbi,Nebbi,2.4758,31.1025,Uganda,Nebbi,30354
Bombo,Bombo,0.5833,32.5333,Uganda,Luwero,75000
Koboko,Koboko,3.4136,30.9599,Uganda,Koboko,
Arua,Arua,3.0204,30.9,Uganda,Arua,250000
Maracha,Maracha,3.2704,30.9553,Uganda,Maracha,
Yumbe,Yumbe,3.4651,31.2469,Uganda,Yumbe,
Bulisa,Bulisa,2.1178,31.4116,Uganda,Buliisa,
Kiryandongo,Kiryandongo,1.8763,32.0622,Uganda,Kiryandongo,
Gulu,Gulu,2.78,32.28,Uganda,Gulu,146858
Adjumani,Adjumani,3.3614,31.8097,Uganda,Adjumani,34700
Moyo,Moyo,3.6504,31.72,Uganda,Moyo,22434
Nwoya,Nwoya,2.6342,32.0011,Uganda,Nwoya,
Amuru,Amuru,2.8139,31.9387,Uganda,Amuru,
Kisoro,Kisoro,-1.3539,29.6983,Uganda,Kisoro,12900
Kitgum,Kitgum,3.3004,32.87,Uganda,Kitgum,56891
Pader,Pader,3.05,33.2167,Uganda,Pader,
Katakwi,Katakwi,1.8911,33.9661,Uganda,Katakwi,8400
